 SOLAR ZENITH ANGLE (deg) =    48.2000000000000     
 FIXED SPECIES MIXING RATIOS:
    O2 =   0.210000000000000       CO2 =   4.000000000000000E-004
 
    CH4 =   2.806977011436352E-007
 Standard CH3CL flux =  2.370E+08

 PO2= 1.517E-01  PNO= 3.565E-02  ZAPNO= 3.768E+03
 N= 3     X= 6.98378E-01  ERR= 1.04173E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  1.00E+07 1.58E-10-2.19E-07 1.78E-04 1.81E-04 7.61E-12 7.87E-18 1.33E-20 3.84E-11 3.31E-29 3.94E-24-5.48E-11 7.01E-14

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  0.00E+00 5.82E+06-2.15E+05-6.62E+07-7.55E+06-1.16E+14-1.16E+06-9.47E+01 5.17E-01-7.59E+08-5.08E+07-1.92E+06-1.16E+14
  1.00E+05-7.80E+01-7.61E+04-5.42E+07-3.99E+06-1.04E+14-2.55E+06-1.42E+01-5.65E-01-5.56E+08-4.69E+07-4.46E+05-1.05E+14
  2.00E+05-7.71E+01-7.75E+04-5.40E+07-3.13E+06-9.25E+13-3.70E+06-1.50E+01-7.57E-01-4.69E+08-4.73E+07-3.61E+05-9.29E+13
  3.00E+05-7.63E+01-6.47E+04-4.30E+07-2.66E+06-8.09E+13-5.12E+06-1.47E+01-1.04E+00-4.13E+08-4.17E+07-4.11E+05-8.13E+13
  4.00E+05-7.76E+01-5.05E+04-3.20E+07-1.88E+06-6.94E+13-6.61E+06-1.69E+01-1.50E+00-3.77E+08-3.49E+07-4.75E+05-6.97E+13
  5.00E+05-7.52E+01-4.42E+04-2.32E+07-6.10E+05-5.78E+13-8.42E+06-1.90E+01-2.15E+00-3.50E+08-2.55E+07-5.54E+05-5.81E+13
  6.00E+05-5.83E+01-5.06E+04-1.69E+07 8.85E+05-4.63E+13-1.05E+07-1.54E+01-2.72E+00-3.20E+08-1.11E+07-6.37E+05-4.64E+13
  7.00E+05-4.03E+01-4.79E+04-1.30E+07 1.71E+06-3.47E+13-1.11E+07-7.82E+00-3.04E+00-2.62E+08 2.25E+06-6.31E+05-3.48E+13
  8.00E+05-4.43E+01-2.24E+04-1.06E+07 1.59E+06-2.31E+13-7.87E+06-2.31E+00-3.35E+00-1.55E+08 8.73E+06-4.19E+05-2.32E+13
  9.00E+05-5.95E+01-3.11E+03-9.06E+06 1.06E+06-1.15E+13 2.76E+05 5.32E+00-2.96E+00 1.52E+06 1.11E+07 3.36E+04-1.16E+13
  1.00E+06-4.04E+01-6.59E+03-7.78E+06 4.91E+05 7.92E+10 1.44E+07 2.61E+01 1.36E+00 2.00E+08 1.32E+07 6.26E+05-1.27E+10
  1.10E+06-1.75E+01 1.55E+03-6.71E+06 9.27E+03 7.16E+10 4.72E+06 8.41E+00 1.09E+00 9.88E+07 7.44E+06 2.65E+05-9.05E+09
  1.20E+06 2.45E+00-5.50E+03-4.98E+06-1.64E+05 6.65E+10 1.17E+06 1.85E+00 5.57E-01 4.07E+07 3.17E+06 7.10E+04-6.54E+09
  1.30E+06-2.08E+00-1.04E+04-3.92E+06-3.23E+05 6.39E+10 2.62E+05 2.50E-01 9.86E-02 1.65E+07 8.03E+05 1.76E+04-5.18E+09
  1.40E+06-5.68E+00-1.66E+04-3.16E+06-5.39E+05 6.28E+10 5.89E+04 2.92E-02 1.69E-02 7.04E+06 1.86E+05 4.19E+03-4.44E+09
  1.50E+06-7.07E+00-2.36E+04-2.48E+06-8.22E+05 6.27E+10 1.29E+04 3.87E-03 3.24E-03 3.08E+06 5.60E+04 8.69E+02-3.97E+09
  1.60E+06-7.83E+00-3.18E+04-1.84E+06-1.15E+06 6.34E+10 2.68E+03 5.71E-04 4.09E-04 1.35E+06 2.08E+04 1.55E+02-3.65E+09
  1.70E+06-8.78E+00-4.24E+04-1.24E+06-1.47E+06 6.49E+10 5.36E+02 9.03E-05-2.20E-04 5.98E+05 8.55E+03 2.46E+01-3.42E+09
  1.80E+06-1.00E+01-5.56E+04-7.16E+05-1.75E+06 6.73E+10 1.03E+02 1.52E-05-3.22E-04 2.67E+05 3.72E+03 3.69E+00-3.24E+09
  1.90E+06-1.18E+01-7.17E+04-2.89E+05-1.96E+06 7.06E+10 1.94E+01 2.68E-06-2.98E-04 1.21E+05 1.70E+03 5.39E-01-3.11E+09
  2.00E+06-1.46E+01-9.07E+04 3.59E+04-2.07E+06 7.44E+10 3.58E+00 4.98E-07-2.53E-04 5.64E+04 8.10E+02 7.91E-02-2.99E+09
  2.10E+06-1.78E+01-1.19E+05 2.65E+05-2.08E+06 7.85E+10 6.41E-01 9.55E-08-1.16E-04 2.67E+04 3.94E+02 1.16E-02-2.90E+09
  2.20E+06-2.24E+01-1.42E+05 4.00E+05-2.00E+06 8.25E+10 1.09E-01 1.86E-08-3.47E-05 1.28E+04 1.84E+02 1.69E-03-2.81E+09
  2.30E+06-2.90E+01-1.63E+05 4.55E+05-1.84E+06 8.58E+10 1.73E-02 3.57E-09 3.46E-05 6.21E+03 5.38E+01 2.37E-04-2.72E+09
  2.40E+06-3.82E+01-1.83E+05 4.49E+05-1.60E+06 8.78E+10 2.54E-03 6.55E-10 9.22E-05 3.03E+03-7.04E+01 3.16E-05-2.64E+09
  2.50E+06-5.14E+01-2.06E+05 4.02E+05-1.31E+06 8.76E+10 3.34E-04 1.12E-10 1.36E-04 1.48E+03-2.60E+02 3.90E-06-2.55E+09
  2.60E+06-7.01E+01-2.33E+05 3.28E+05-9.58E+05 8.48E+10 3.89E-05 1.75E-11 1.60E-04 7.17E+02-5.57E+02 4.35E-07-2.47E+09
  2.70E+06-9.78E+01-2.71E+05 2.40E+05-5.59E+05 7.92E+10 3.94E-06 2.43E-12 1.55E-04 3.43E+02-3.43E+02 4.32E-08-2.37E+09
  2.80E+06-1.39E+02-3.18E+05 1.49E+05-1.24E+05 7.07E+10 3.45E-07 2.94E-13 1.21E-04 1.60E+02-1.60E+02 3.80E-09-2.28E+09
  2.90E+06-1.97E+02-3.72E+05 6.02E+04 3.10E+05 5.96E+10 2.57E-08 2.67E-14 6.22E-05 7.22E+01-7.22E+01 3.10E-10-2.17E+09
  3.00E+06-2.84E+02-4.34E+05-2.18E+04 7.25E+05 4.66E+10 1.63E-09-6.32E-15-2.83E-05 3.03E+01-3.03E+01 2.65E-11-2.06E+09
  3.10E+06-4.17E+02-5.03E+05-9.79E+04 1.08E+06 3.20E+10 8.84E-11-1.90E-14-1.53E-04 1.07E+01-1.07E+01-1.10E-11-1.95E+09
  3.20E+06-6.16E+02-5.67E+05-1.75E+05 1.31E+06 1.56E+10 3.51E-12-3.81E-14-3.14E-04 1.57E+00-1.57E+00-3.00E-11-1.83E+09
  3.30E+06-9.10E+02-6.59E+05-2.76E+05 1.45E+06-4.21E+09-9.23E-13-7.47E-14-4.48E-04-2.92E+00 2.92E+00-4.39E-11-1.70E+09
  3.40E+06-1.36E+03-7.13E+05-3.47E+05 1.36E+06-1.86E+10-1.49E-12-1.32E-13-6.19E-04-4.97E+00 4.97E+00-4.78E-11-1.57E+09
  3.50E+06-2.01E+03-7.42E+05-3.88E+05 1.15E+06-2.73E+10-1.82E-12-2.19E-13-8.09E-04-5.91E+00 5.91E+00-4.31E-11-1.44E+09
  3.60E+06-2.98E+03-7.49E+05-4.15E+05 9.15E+05-3.26E+10-2.08E-12-3.47E-13-1.01E-03-6.41E+00 6.42E+00-3.26E-11-1.31E+09
  3.70E+06-4.42E+03-7.18E+05-4.43E+05 6.77E+05-3.62E+10-2.32E-12-5.35E-13-1.23E-03-6.85E+00 6.85E+00-1.98E-11-1.17E+09
  3.80E+06-6.54E+03-6.38E+05-4.84E+05 4.67E+05-3.82E+10-2.65E-12-8.20E-13-1.47E-03-7.53E+00 7.53E+00-8.61E-12-1.04E+09
  3.90E+06-9.57E+03-5.03E+05-5.52E+05 3.01E+05-3.83E+10-3.30E-12-1.28E-12-1.80E-03-8.74E+00 8.75E+00-2.25E-12-9.17E+08
  4.00E+06-1.34E+04-3.04E+05-6.46E+05 1.79E+05-3.58E+10-4.53E-12-2.02E-12-2.24E-03-1.07E+01 1.07E+01-2.23E-12-7.92E+08
  4.10E+06-1.74E+04-6.56E+04-7.48E+05 9.70E+04-3.14E+10-6.57E-12-3.18E-12-2.83E-03-1.32E+01 1.32E+01-6.57E-12-6.73E+08
  4.20E+06-2.12E+04 1.68E+05-8.40E+05 4.87E+04-2.65E+10-9.49E-12-4.94E-12-3.60E-03-1.61E+01 1.61E+01-1.15E-11-5.63E+08
  4.30E+06-2.42E+04 3.64E+05-9.07E+05 2.31E+04-2.24E+10-1.32E-11-7.37E-12-4.47E-03-1.90E+01 1.90E+01-1.42E-11-4.64E+08
  4.40E+06-2.57E+04 4.96E+05-9.18E+05 1.03E+04-1.88E+10-1.70E-11-1.03E-11-5.39E-03-2.14E+01 2.14E+01-1.41E-11-3.79E+08
  4.50E+06-2.54E+04 5.57E+05-8.70E+05 4.42E+03-1.58E+10-2.01E-11-1.35E-11-6.28E-03-2.31E+01 2.31E+01-1.16E-11-3.05E+08
  4.60E+06-2.39E+04 5.60E+05-7.86E+05 1.86E+03-1.34E+10-2.18E-11-1.64E-11-7.07E-03-2.40E+01 2.40E+01-7.08E-12-2.44E+08
  4.70E+06-2.16E+04 5.11E+05-6.66E+05 7.68E+02-1.12E+10-2.16E-11-1.86E-11-7.85E-03-2.41E+01 2.41E+01-2.72E-12-1.92E+08
  4.80E+06-1.88E+04 4.08E+05-4.99E+05 3.01E+02-8.36E+09-2.04E-11-1.97E-11-1.08E-02-2.35E+01 2.35E+01-6.37E-12-1.48E+08
  4.90E+06-1.70E+04 3.29E+05-3.85E+05 1.27E+02-6.76E+09-1.85E-11-2.03E-11-1.39E-02-2.25E+01 2.25E+01-1.08E-11-1.09E+08
  5.00E+06-1.53E+04 2.78E+05-3.16E+05 5.79E+01-6.07E+09-1.56E-11-2.04E-11-1.62E-02-2.14E+01 2.14E+01-1.43E-11-7.49E+07
  5.10E+06-1.39E+04 2.32E+05-2.56E+05 2.65E+01-5.48E+09-1.25E-11-2.00E-11-1.87E-02-2.01E+01 2.01E+01-2.00E-11-4.29E+07
  5.20E+06-1.32E+04 1.76E+05-1.87E+05 1.17E+01-4.41E+09-1.17E-11-2.01E-11-2.69E-02-1.86E+01 1.86E+01-4.00E-11-1.25E+07
  5.30E+06-1.33E+04 1.38E+05-1.41E+05 5.54E+00-3.77E+09-1.13E-11-2.06E-11-3.80E-02-1.72E+01 1.72E+01-6.68E-11 1.77E+07
  5.40E+06-1.30E+04 1.17E+05-1.17E+05 2.88E+00-3.63E+09-9.97E-12-2.09E-11-4.82E-02-1.58E+01 1.58E+01-9.32E-11 4.85E+07
  5.50E+06-1.22E+04 9.86E+04-9.65E+04 1.50E+00-3.49E+09-9.20E-12-2.15E-11-6.06E-02-1.44E+01 1.45E+01-1.28E-10 8.00E+07
  5.60E+06-1.15E+04 8.30E+04-7.91E+04 7.79E-01-3.35E+09-9.19E-12-2.27E-11-7.65E-02-1.31E+01 1.32E+01-1.75E-10 1.12E+08
  5.70E+06-1.11E+04 6.96E+04-6.44E+04 4.09E-01-3.23E+09-1.01E-11-2.49E-11-9.69E-02-1.18E+01 1.19E+01-2.40E-10 1.46E+08
  5.80E+06-1.06E+04 5.76E+04-5.16E+04 2.13E-01-3.08E+09-1.21E-11-2.80E-11-1.22E-01-1.07E+01 1.08E+01-3.29E-10 1.80E+08
  5.90E+06-9.90E+03 4.72E+04-4.08E+04 1.11E-01-2.93E+09-1.52E-11-3.24E-11-1.52E-01-9.53E+00 9.68E+00-4.50E-10 2.14E+08
  6.00E+06-9.30E+03 3.87E+04-3.21E+04 5.88E-02-2.77E+09-1.96E-11-3.84E-11-1.91E-01-8.47E+00 8.67E+00-6.23E-10 2.49E+08
  6.10E+06-8.61E+03 3.17E+04-2.50E+04 3.13E-02-2.60E+09-2.55E-11-4.62E-11-2.40E-01-7.49E+00 7.73E+00-8.68E-10 2.85E+08
  6.20E+06-7.92E+03 2.56E+04-1.91E+04 1.66E-02-2.40E+09-3.48E-11-5.48E-11-3.01E-01-6.57E+00 6.87E+00-1.21E-09 3.20E+08
  6.30E+06-1.00E+03 1.41E+04-1.33E+04 4.83E-03-1.52E+09-5.85E-11-9.04E-11-9.19E-01-5.17E+00 6.09E+00-3.54E-09 3.56E+08
  6.40E+06-7.13E+03 2.10E+04-1.53E+04 7.96E-03-2.49E+09-5.32E-11-8.21E-11-4.06E-01-4.99E+00 5.39E+00-2.39E-09 3.95E+08
  6.50E+06-4.35E+03 1.60E+04-1.28E+04 4.33E-03-2.26E+09-7.27E-11-1.05E-10-4.16E-01-4.34E+00 4.76E+00-2.98E-09 4.32E+08
  6.60E+06-1.03E+02 1.05E+04-1.10E+04 1.81E-03-1.89E+09-1.18E-10-1.57E-10-8.41E-01-3.34E+00 4.18E+00-5.84E-09 4.68E+08
  6.70E+06 7.39E+02 8.62E+03-9.85E+03 1.08E-03-1.86E+09-1.79E-10-2.15E-10-7.91E-01-2.87E+00 3.66E+00-7.39E-09 5.04E+08
  6.80E+06 3.05E+03 6.20E+03-9.59E+03 5.69E-04-1.74E+09-2.84E-10-3.28E-10-1.05E+00-2.15E+00 3.19E+00-1.18E-08 5.39E+08
  6.90E+06 3.83E+03 4.75E+03-8.85E+03 3.55E-04-1.63E+09-4.31E-10-4.77E-10-1.04E+00-1.74E+00 2.78E+00-1.60E-08 5.73E+08
  7.00E+06 4.67E+03 3.33E+03-8.20E+03 2.08E-04-1.47E+09-6.32E-10-7.15E-10-1.26E+00-1.16E+00 2.42E+00-2.38E-08 6.05E+08
  7.10E+06 3.24E+03 2.56E+03-6.01E+03 1.56E-04-1.22E+09-8.31E-10-9.38E-10-9.47E-01-1.15E+00 2.10E+00-2.71E-08 6.35E+08
  7.20E+06 2.57E+03 1.69E+03-4.44E+03 9.51E-05-9.90E+08-1.03E-09-1.20E-09-9.43E-01-8.70E-01 1.81E+00-3.26E-08 6.60E+08
  7.30E+06 1.43E+03 1.11E+03-2.68E+03 5.65E-05-7.68E+08-1.16E-09-1.39E-09-7.75E-01-7.88E-01 1.56E+00-3.35E-08 6.78E+08
  7.40E+06 7.59E+02 6.86E+02-1.56E+03 2.99E-05-6.03E+08-1.25E-09-1.61E-09-7.54E-01-5.90E-01 1.34E+00-3.53E-08 6.88E+08
  7.50E+06-1.48E+02 4.46E+02-3.87E+02 1.57E-05-4.08E+08-1.27E-09-1.74E-09-6.86E-01-4.65E-01 1.15E+00-3.34E-08 6.91E+08
  7.60E+06-5.67E+02 2.73E+02 2.32E+02 7.24E-06-3.16E+08-1.35E-09-2.09E-09-6.74E-01-3.08E-01 9.83E-01-3.41E-08 6.86E+08
  7.70E+06-1.39E+03 1.76E+02 1.17E+03 3.30E-06-2.24E+08-1.43E-09-2.62E-09-5.43E-01-2.92E-01 8.35E-01-3.25E-08 6.73E+08
  7.80E+06-2.05E+03 1.06E+02 1.92E+03 1.38E-06-1.74E+08-1.38E-09-4.02E-09-3.79E-01-3.28E-01 7.07E-01-3.66E-08 6.56E+08
  7.90E+06-3.35E+03 7.89E+01 3.25E+03 6.66E-07 1.30E+09 1.97E-10-2.56E-09-1.03E+00 4.34E-01 5.97E-01-3.42E-08 6.39E+08
  8.00E+06-6.18E+03 5.07E+01 6.11E+03 2.50E-07 7.73E+09 2.19E-09 3.63E-09-3.40E+00 2.90E+00 5.01E-01-8.98E-09 6.14E+08
  8.10E+06-1.18E+04 2.13E+01 1.18E+04 5.65E-08 2.39E+10 1.45E-09 3.75E-09-5.35E+00 4.94E+00 4.17E-01 2.97E-08 5.67E+08
  8.20E+06-1.54E+04 7.51E+00 1.54E+04 8.14E-09 4.77E+10 5.20E-10 1.33E-09-5.33E+00 4.98E+00 3.45E-01 2.94E-08 5.07E+08
  8.30E+06-1.67E+04 4.60E+00 1.67E+04 8.18E-10 7.79E+10 1.58E-10 4.39E-10-4.38E+00 4.10E+00 2.83E-01 2.09E-08 4.46E+08
  8.40E+06-1.62E+04 2.81E+00 1.62E+04 6.14E-11 1.10E+11 4.45E-11 1.43E-10-3.45E+00 3.21E+00 2.31E-01 1.21E-08 3.88E+08
  8.50E+06-1.47E+04 2.09E+00 1.47E+04 4.76E-12 1.43E+11 1.20E-11 4.98E-11-2.59E+00 2.41E+00 1.88E-01 6.91E-09 3.35E+08
  8.60E+06-1.30E+04 2.18E+00 1.30E+04 7.20E-13 1.73E+11 3.14E-12 1.87E-11-1.78E+00 1.63E+00 1.51E-01 4.02E-09 2.88E+08
  8.70E+06-1.11E+04 1.64E+00 1.11E+04 1.68E-13 1.98E+11 8.00E-13 7.00E-12-1.26E+00 1.14E+00 1.21E-01 2.18E-09 2.46E+08
  8.80E+06-9.35E+03 1.23E+00 9.35E+03 4.76E-14 2.16E+11 1.99E-13 2.74E-12-9.07E-01 8.11E-01 9.64E-02 1.18E-09 2.09E+08
  8.90E+06-7.77E+03 9.10E-01 7.77E+03 1.46E-14 2.27E+11 4.84E-14 1.13E-12-6.54E-01 5.78E-01 7.61E-02 6.52E-10 1.78E+08
  9.00E+06-6.39E+03 7.21E-01 6.39E+03 4.94E-15 2.33E+11 1.16E-14 4.85E-13-4.50E-01 3.91E-01 5.95E-02 3.70E-10 1.51E+08
  9.10E+06-5.20E+03 5.30E-01 5.20E+03 1.57E-15 2.33E+11 2.73E-15 2.14E-13-3.13E-01 2.67E-01 4.60E-02 2.09E-10 1.28E+08
  9.20E+06-4.18E+03 3.38E-01 4.18E+03 4.45E-16 2.29E+11 6.22E-16 9.58E-14-2.41E-01 2.06E-01 3.53E-02 1.16E-10 1.09E+08
  9.30E+06-3.31E+03 2.39E-01 3.31E+03 1.47E-16 2.22E+11 1.40E-16 4.51E-14-1.80E-01 1.53E-01 2.66E-02 6.69E-11 9.26E+07
  9.40E+06-2.58E+03 1.61E-01 2.58E+03 4.68E-17 2.11E+11 3.10E-17 2.17E-14-1.36E-01 1.16E-01 1.96E-02 3.88E-11 7.88E+07
  9.50E+06-1.95E+03 1.06E-01 1.95E+03 1.49E-17 1.98E+11 6.81E-18 1.07E-14-1.04E-01 9.03E-02 1.41E-02 2.27E-11 6.72E+07
  9.60E+06-1.43E+03 7.29E-02 1.42E+03 5.23E-18 1.83E+11 1.51E-18 5.48E-15-7.50E-02 6.53E-02 9.75E-03 1.37E-11 5.74E+07
  9.70E+06-9.78E+02 4.82E-02 9.78E+02 1.77E-18 1.67E+11 3.40E-19 2.86E-15-5.21E-02 4.58E-02 6.32E-03 8.32E-12 4.91E+07
  9.80E+06-5.99E+02 3.23E-02 5.99E+02 6.20E-19 1.50E+11 7.80E-20 1.53E-15-3.25E-02 2.89E-02 3.64E-03 5.13E-12 4.21E+07
  9.90E+06-2.76E+02 2.06E-02 2.76E+02 2.08E-19 1.32E+11 1.74E-20 8.36E-16-1.63E-02 1.48E-02 1.58E-03 3.18E-12 3.62E+07
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07 3.45E-03 2.87E-03 8.80E-06 1.25E-23 1.14E+11 1.49E-25 1.09E-15 4.18E-07 5.03E-06-4.20E-02 3.11E-12 3.11E+07

     Z        SO4AER  
  0.00E+00-1.90E+07
  1.00E+05-3.94E+08
  2.00E+05-7.51E+08
  3.00E+05-8.50E+08
  4.00E+05-8.39E+08
  5.00E+05-7.62E+08
  6.00E+05-6.45E+08
  7.00E+05-5.15E+08
  8.00E+05-3.91E+08
  9.00E+05-2.81E+08
  1.00E+06-1.84E+08
  1.10E+06-1.11E+08
  1.20E+06-4.52E+07
  1.30E+06-1.76E+07
  1.40E+06-7.29E+06
  1.50E+06-3.15E+06
  1.60E+06-1.38E+06
  1.70E+06-6.07E+05
  1.80E+06-2.71E+05
  1.90E+06-1.23E+05
  2.00E+06-5.72E+04
  2.10E+06-2.71E+04
  2.20E+06-1.30E+04
  2.30E+06-6.26E+03
  2.40E+06-2.96E+03
  2.50E+06-1.22E+03
  2.60E+06-1.60E+02
  2.70E+06-3.03E-09
  2.80E+06-5.12E-09
  2.90E+06-3.61E-09
  3.00E+06-3.73E-09
  3.10E+06-2.21E-09
  3.20E+06-3.14E-09
  3.30E+06-1.40E-09
  3.40E+06-5.24E-10
  3.50E+06-2.91E-10
  3.60E+06 3.49E-10
  3.70E+06-5.82E-11
  3.80E+06 2.91E-11
  3.90E+06 2.33E-10
  4.00E+06 1.16E-10
  4.10E+06 1.02E-10
  4.20E+06 0.00E+00
  4.30E+06-1.46E-11
  4.40E+06 0.00E+00
  4.50E+06-8.00E-11
  4.60E+06-8.00E-11
  4.70E+06-7.28E-12
  4.80E+06 2.91E-11
  4.90E+06 1.46E-11
  5.00E+06 1.66E+02
  5.10E+06 3.05E+01
  5.20E+06-6.25E+00
  5.30E+06 2.10E+01
  5.40E+06 5.24E+01
  5.50E+06 5.18E+01
  5.60E+06 1.44E+01
  5.70E+06 1.24E+01
  5.80E+06 2.73E+01
  5.90E+06 1.52E+01
  6.00E+06 8.31E+00
  6.10E+06 8.30E+00
  6.20E+06 5.60E+00
  6.30E+06 3.58E+00
  6.40E+06 6.07E+00
  6.50E+06 3.84E+00
  6.60E+06 2.35E+00
  6.70E+06 1.60E+00
  6.80E+06 9.44E-01
  6.90E+06 6.06E-01
  7.00E+06 3.38E-01
  7.10E+06 2.01E-01
  7.20E+06 4.57E-01
  7.30E+06 2.28E-01
  7.40E+06 7.58E-02
  7.50E+06 1.30E-02
  7.60E+06-4.63E-03
  7.70E+06-5.34E-03
  7.80E+06-2.59E-03
  7.90E+06-8.37E-04
  8.00E+06-1.82E-04
  8.10E+06-2.68E-05
  8.20E+06-2.48E-06
  8.30E+06-1.38E-07
  8.40E+06-4.06E-09
  8.50E+06-5.77E-11
  8.60E+06-3.44E-13
  8.70E+06-7.10E-16
  8.80E+06-4.20E-19
  8.90E+06-5.61E-23
  9.00E+06-1.27E-27
  9.10E+06-3.44E-33
  9.20E+06-7.28E-40
  9.30E+06-7.75E-48
  9.40E+06-2.33E-57
  9.50E+06-1.03E-68
  9.60E+06-3.07E-82
  9.70E+06-7.98E-85
  9.80E+06-7.91E-85
  9.90E+06-7.83E-85
  1.00E+07 0.00E+00
  1.00E+07-7.83E-85

 RAINOUT RATE, PHIDEP, TLOSS AND LOWER B.C.

 FOLLOWED BY TP, TL, FUP, FLOW, CON


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
           1.80E+09 0.00E+00 0.00E+00 1.14E+06 7.29E+07 1.32E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 8.32E+04 9.12E+09
           6.22E+08 9.16E+02 0.00E+00 1.36E+06 2.35E+08 4.01E+09 3.78E+10 1.31E-01 3.78E+09 0.00E+00 0.00E+00 3.09E+09
           2.42E+09 9.16E+02 7.83E+09 2.51E+06 3.08E+08 1.72E+10 3.78E+10 1.31E-01 3.78E+09 0.00E+00 8.32E+04 1.22E+10
              0        0        1        0        0        0        0        0        0        2        2        0

           7.32E+10 2.45E+15 2.47E+11 3.83E+12 3.19E+12 6.87E+10 2.45E+15 2.83E+12 3.18E+10 0.00E+00 7.35E+10 6.08E+10
           7.26E+10 2.45E+15 1.28E+11 3.83E+12 3.19E+12 6.47E+10 2.45E+15 2.83E+12 2.80E+10 8.54E+10 2.50E+11 5.77E+10
           3.25E-02-2.27E+11 5.66E+06 5.74E+01 4.54E+00 1.67E-08-7.89E+01 1.68E+08 7.56E+07 7.35E+04-3.11E+07 1.78E-12
          -6.22E+08-6.82E+06-7.83E+09-1.35E+06-2.35E+08-4.01E+09-3.78E+10 9.11E+03-3.78E+09 8.54E+10 1.76E+11-3.09E+09
          -1.07E+04 3.65E+08 1.11E+11 3.59E+05 4.17E+04-3.65E+03-3.76E+08 1.66E+04-7.51E+02-2.25E+04-4.65E+04-4.63E+03

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
           6.43E+07 1.01E+07 1.51E+01 1.21E+02 5.63E+05 2.17E+09 6.33E+07 7.93E-02 1.99E+04 0.00E+00 0.00E+00 0.00E+00
           1.36E+08 0.00E+00 1.48E+07 4.29E+07 2.27E+05 7.80E+08 1.42E+06 8.00E+04 4.32E+02 1.52E-03 0.00E+00 3.23E+06
           2.00E+08 1.01E+07 1.48E+07 4.29E+07 7.90E+05 2.95E+09 6.48E+07 8.00E+04 2.04E+04 1.52E-03 0.00E+00 3.23E+06
              0        2        0        0        0        0        0        0        0        0        2        0

           1.19E+11 2.01E+06 1.46E+13 1.47E+13 3.76E+09 2.30E+10 4.84E+10 3.99E+10 1.66E+09 8.99E+06 0.00E+00 7.29E+09
           1.19E+11 1.18E+09 1.46E+13 1.47E+13 3.76E+09 2.22E+10 4.84E+10 3.99E+10 1.66E+09 8.99E+06 2.37E+08 7.29E+09
           1.58E-10-2.19E-07 1.78E-04 1.81E-04 7.61E-12 7.87E-18 1.33E-20 3.84E-11 3.31E-29 3.94E-24-5.48E-11 7.01E-14
          -1.36E+08 1.18E+09-1.48E+07-4.30E+07-2.27E+05-7.80E+08-1.42E+06-8.04E+04-4.45E+02 6.57E-03 2.37E+08-3.23E+06
           4.61E+03-6.68E+02 1.91E+05-2.67E+05 6.21E+01-6.76E+03-6.35E+03 1.48E+03-4.77E+02-8.49E-01-5.65E+01-5.78E+02

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
           0.00E+00 0.00E+00 1.60E+08 0.00E+00 9.68E+10 5.66E+02 9.22E+01 3.86E-07 6.00E+08 9.25E+07 9.41E+05 2.18E+10
           2.08E+02 2.16E+05 6.62E+07 7.55E+06 5.04E+14 1.16E+06 1.07E+02 3.53E-04 7.59E+08 5.08E+07 1.92E+06 0.00E+00
           2.08E+02 2.16E+05 2.26E+08 7.55E+06 1.16E+14 1.16E+06 1.99E+02 3.53E-04 1.36E+09 1.43E+08 2.86E+06 1.16E+14
              0        0        0        0        1        0        0        0        0        0        0        1

           5.68E+13 6.81E+11 8.07E+08 7.64E+09 2.80E+15 3.51E+08 3.49E+08 3.46E+08 1.44E+11 2.49E+09 1.91E+08 1.17E+14
           5.68E+13 6.81E+11 7.41E+08 7.63E+09 2.68E+15 3.49E+08 3.49E+08 3.46E+08 1.43E+11 2.44E+09 1.89E+08 9.47E+11
           3.45E-03 2.87E-03 8.80E-06 1.25E-23 1.14E+11 1.49E-25 1.09E-15 4.18E-07 5.03E-06-4.20E-02 3.11E-12 3.11E+07
           5.82E+06-2.15E+05-6.62E+07-7.55E+06-1.16E+14-1.16E+06-9.47E+01 5.17E-01-7.59E+08-5.08E+07-1.92E+06-1.16E+14
           5.82E+06 6.95E+01 2.75E+00-1.40E+03 1.40E+09-3.97E+01 1.26E+01 7.81E-01-1.63E+03-1.53E+05-2.12E+01 9.06E+03

     Z        SO4AER  
           2.32E+09
           2.04E+07
           2.34E+09
              0

           2.34E+09
           2.32E+09
          -7.83E-85
          -1.90E+07
           9.25E-03

 CONSERVATION OF OXYGEN:
     OXYLOS = 5.540E+11  OXYPRO = 5.462E+11  CONOXY = 7.767E+09   ERR =  1.422E+00%

     OXYDEP = 1.333E+11  OXYRAN = 3.017E+11  OXYUP = 1.467E+05  TP-TL(H2O) = 1.190E+11
