 SOLAR ZENITH ANGLE (deg) =    48.2000000000000     
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-004  CO2 =   4.000000000000000E-004
 
    CH4 =   2.806977011436352E-007
 Standard CH3CL flux =  2.370E+08

 PO2= 7.853E-04  PNO= 2.886E-03  ZAPNO= 3.050E+02
 N= 3     X= 1.25804E-01  ERR= 2.35662E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
           7.89E+07 5.08E+04 1.37E+00 7.38E+00 2.90E+05 1.68E+08 7.00E+06 1.70E-02 4.12E+03 0.00E+00 0.00E+00 0.00E+00
           1.00E+08 0.00E+00 1.78E+06 2.50E+06 6.79E+04 6.26E+07 1.96E+05 2.76E+03 1.05E+00 4.69E-04 0.00E+00 1.95E+06
           1.79E+08 5.08E+04 1.78E+06 2.50E+06 3.58E+05 2.31E+08 7.19E+06 2.76E+03 4.12E+03 4.69E-04 0.00E+00 1.95E+06
              0        2        0        0        0        0        0        0        0        0        2        0

           2.97E+11 2.84E+07 1.51E+11 1.64E+11 2.35E+09 4.47E+09 7.15E+09 4.08E+09 8.85E+06 6.99E+08 0.00E+00 3.75E+10
           2.97E+11 1.11E+09 1.51E+11 1.64E+11 2.35E+09 4.61E+09 7.17E+09 4.07E+09 8.94E+06 6.99E+08 2.92E+08 3.75E+10
           4.76E-10-5.41E-07-2.90E-04 1.93E-08 1.72E-18-1.31E-21-1.12E-25 3.07E-15-2.83E-34-3.23E-32-4.23E-09-5.60E-23
          -1.00E+08 1.01E+09-1.78E+06-2.81E+06-6.80E+04-6.23E+07-1.97E+05-3.38E+03-1.03E+00-2.37E-04 2.92E+08-1.95E+06
           4.12E+05-7.44E+07-1.08E+05 2.18E+08-5.93E+02-1.93E+08-2.48E+07 1.67E+07-8.65E+04-1.52E+05-3.03E+05-1.56E+06

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
           0.00E+00 0.00E+00 2.09E+08 0.00E+00 1.01E+08 1.27E+02 3.18E+03 3.14E-03 1.68E+08 1.25E+08 4.37E+05 2.20E+10
           1.06E+03 1.03E+05 8.05E+07 1.39E+05 5.10E+11 4.25E+05 6.99E+03 1.25E+00 3.65E+08 6.41E+07 1.60E+06 0.00E+00
           1.06E+03 1.03E+05 2.90E+08 1.39E+05 1.16E+14 4.25E+05 1.02E+04 1.25E+00 5.33E+08 1.89E+08 2.03E+06 1.16E+14
              0        0        0        0        1        0        0        0        0        0        0        1

           4.24E+12 3.00E+11 5.62E+09 2.43E+09 6.84E+14 3.72E+08 3.87E+08 4.91E+09 1.24E+11 3.32E+09 3.57E+08 1.17E+14
           4.24E+12 3.00E+11 5.54E+09 2.45E+09 5.68E+14 3.76E+08 3.83E+08 4.71E+09 1.24E+11 3.26E+09 3.55E+08 9.74E+11
           6.74E-02-2.26E-09-5.80E-02-5.16E-30 2.18E+08-1.80E-31 2.55E-18 1.45E-09-1.22E-09-9.28E-07 2.90E-17 1.52E+08
          -4.25E+03-1.03E+05-8.05E+07-1.39E+05-1.16E+14-3.28E+05-1.09E+05-1.41E+06-3.64E+08-6.41E+07-1.59E+06-1.16E+14
           2.08E+07-3.17E+04-1.93E+06-1.67E+07 1.91E+11-4.15E+06 4.37E+06 1.97E+08-1.97E+08-5.21E+05-2.15E+05-1.00E+10

     Z        SO4AER  
           3.10E+09
           2.70E+07
           3.13E+09
              0

           3.13E+09
           3.10E+09
          -7.49E-85
          -2.53E+07
          -1.95E+03

 CONSERVATION OF OXYGEN:
     OXYLOS = 2.803E+11  OXYPRO = 2.664E+11  CONOXY = 1.390E+10   ERR =  5.217E+00%

     OXYDEP = 2.432E+10  OXYRAN = 1.136E+11  OXYUP = 1.409E+05  TP-TL(H2O) = 1.425E+11
     FLOW(LCO) = 2.210E+11  FLOW(LN2O) = 1.010E+09
     GPP-FLOW(LO2)= 6.673E+11  GPPOXY = 1.160E+14  GPP-FLOW(LCO2)=-6.228E+11  GPPCDE = 1.160E+14

      H2O     TP        TL        TP-TL 
     TROPOS 6.923E+11 5.681E+11 1.242E+11
     STRATO 1.569E+11 1.387E+11 1.825E+10
     TOTAL  8.492E+11 7.068E+11 1.425E+11
     FLOW(O2)= 115666372973686.328
     SL(O2)=     5100169113157958.000
     FLOW(CO2)= 116311410655773.078
     SL(CO2)=     9714607834586584.000

 RAINOUT RATE, FLOW, FUP,TLOSS

     Z        H2CO     O        OH       HO2      H2O2     O3       CO       CH3OOH   CH3O2    N2O     
 RAIN      7.22E+08 0.00E+00 5.66E+06 2.81E+08 3.98E+10 0.00E+00 2.97E+04 1.46E+10 1.58E+08 5.08E+04
 FLOW     -2.24E+08 4.21E+08-2.47E+09-7.51E+08-1.21E+10-3.51E+09 2.21E+11-4.26E+09-2.00E+08 1.01E+09
  FUP     -3.85E-07-5.87E+08-8.84E+00 2.74E-04-2.13E-14 3.72E-02-1.52E+08-6.15E-17 9.52E-10-5.41E-07
 TLOS      9.43E+08 5.03E+04 8.98E+06 1.03E+09 5.19E+10 3.52E+09 2.97E+04 1.89E+10 3.58E+08 5.08E+04
 

     Z        NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     O2       SO       SO2     
 RAIN      1.37E+00 1.48E+01 5.79E+05 5.05E+08 2.80E+07 5.10E-02 2.06E+04 2.02E+08 3.14E-03 3.35E+08
 FLOW     -1.78E+06-5.62E+06-1.36E+05-1.87E+08-7.87E+05-1.01E+04-5.16E+00-2.31E+14-1.41E+06-7.27E+08
  FUP     -2.90E-04 3.87E-08 3.45E-18-3.94E-21-4.49E-25 9.22E-15-1.41E-33 4.36E+08 1.45E-09-2.43E-09
 TLOS      1.78E+06 5.01E+06 7.15E+05 6.93E+08 2.88E+07 8.29E+03 2.06E+04 2.31E+14 1.25E+00 1.07E+09
 

     Z        H2SO4    HSO      CO2      SO4AER  
 RAIN      5.00E+08 4.37E+05 4.39E+10 1.24E+10
 FLOW     -2.56E+08-1.59E+06-2.33E+14-1.01E+08
  FUP     -3.71E-06 2.90E-17 3.04E+08-3.00E-84
 TLOS      7.56E+08 2.03E+06 2.33E+14 1.25E+10

 INTEGRATED REACTION RATES

         1         2         3         4         5         6         7         8         9        10
  1   2.414E+11 7.833E+07 1.963E+07 1.983E+10 1.353E+11 1.650E+12 2.467E+09 1.057E+09 3.172E+10 7.209E+11   10
 11   2.589E+11 1.689E+11 9.084E+11 7.354E+10 3.273E+11 1.913E+11 1.199E+11 5.610E+14 1.321E+10 7.486E+09   20
 21   3.752E+14 1.325E+11 3.320E+11 8.124E+11 4.621E+11 3.757E+14 1.846E+14 1.124E+11 1.948E+11 6.358E+11   30
 31   5.497E+07 1.722E+07 4.721E+04 0.000E+00 1.651E+04 1.840E+06 1.840E+06 1.794E+10 1.751E+10 7.055E+04   40
 41   1.315E+04 1.176E+11 1.906E+06 8.580E+10 6.745E+10 1.601E+08 1.945E+09 1.022E+08 9.318E+06 2.940E+10   50
 51   5.511E+07 3.787E+10 1.112E+09 2.354E+09 3.599E+09 2.778E+06 1.356E+11 1.103E+11 3.115E+08 1.800E+07   60
 61   1.193E+00 9.993E+01 5.511E+07 1.134E+04 2.838E-06 5.510E+07 1.139E+11 5.770E-08 2.442E+05 1.103E+07   70
 71   2.305E+11 1.154E+09 1.141E+10 1.044E+11 2.459E+04 2.689E+05 3.609E+05 2.640E+05 3.899E+05 3.667E+04   80
 81   1.846E+06 5.051E+05 5.756E+10 1.041E+09 4.538E+10 2.355E+09 1.315E+10 4.428E+09 7.580E+06 8.376E+08   90
 91   7.146E+09 1.736E+09 7.031E+03 4.404E+09 1.024E+09 1.833E+11 5.283E+10 3.321E+07 7.913E+02 8.185E+07  100
101   3.274E+06 1.819E+08 4.607E+07 2.858E+08 2.965E+11 1.041E+08 3.343E+09 3.238E+06 7.275E+08 2.712E+07  110
111   1.410E+09 1.522E+08 6.720E+06 1.682E+06 1.062E+07 1.850E+04 3.934E+12 2.256E+03 1.177E+02 2.037E+11  120
121   3.342E+10 2.430E+09 3.751E+10 2.111E+10 5.239E+09 8.833E+08 5.637E+07 8.585E+04 1.357E+09 3.905E+07  130
131   5.945E+03 2.708E+07 3.179E+04 8.802E+07 3.525E+10 1.664E+06 1.349E+07 2.344E+09 8.316E+11 4.253E+07  140
141   6.988E+08 5.020E+08 1.969E+08 3.103E+12 2.290E+05 2.707E+07 3.000E+06 1.250E+05 5.636E+01 8.616E+08  150
151   3.702E+09 8.849E+06 6.943E+06 3.798E-03 1.988E+06 0.000E+00 3.195E+09 9.390E+07 3.135E+09 3.868E+08  160
161   4.947E+06 7.671E+07 3.317E+09 3.523E+06 3.320E+09 3.317E+09 3.381E+02 7.201E-03 1.509E+02 2.823E+08  170
171   1.058E+03 7.433E+04 2.002E+05 3.479E+06 2.054E+07 1.024E+02 2.853E-01 4.474E+00 5.370E-03 1.368E+09  180
181   1.561E+02 1.369E+09 6.500E+02 6.500E+02 1.869E+06 1.156E+11 1.927E+08 6.219E+06 0.000E+00 1.051E+10  190
191   1.051E+11 1.122E+06 1.645E+07 2.398E+02 8.986E-01 1.069E+10 5.731E+06 1.067E-01 3.180E+07 1.078E+09  200
201   0.000E+00 3.548E+08 1.911E+06 1.060E+06 1.092E+02 7.861E-01 1.184E+01 0.000E+00 1.317E+00 9.072E+00  210
211   1.107E+07 2.719E+08 1.211E+04 9.418E+02 2.306E+03 7.191E+07 8.439E-01 2.840E+07 5.232E+05 6.073E-30  220
221   6.394E+11 0.000E+00                                                                                  222
         1         2         3         4         5         6         7         8         9        10

 ATMOSPHERIC PARAMETERS AND PH EQ SPECIES

     Z        SO4AER   CH21     CH23     O1D      CH3      H3CO     HCO      N        NOCL     CLONO   
  5.00E+04 2.53E+09 0.00E+00 0.00E+00 2.18E-03 1.81E+01 9.14E+03 1.85E+00 1.50E-70 2.53E+01 1.15E+02
  1.50E+05 2.80E+09 0.00E+00 0.00E+00 4.93E-03 2.17E+01 1.36E+04 2.70E+00 4.39E-48 4.56E+01 2.23E+02
  2.50E+05 3.50E+09 0.00E+00 0.00E+00 1.16E-02 2.49E+01 1.94E+04 3.74E+00 7.17E-27 8.31E+01 4.35E+02
  3.50E+05 4.24E+09 0.00E+00 0.00E+00 2.54E-02 2.59E+01 2.48E+04 4.52E+00 5.69E-15 1.36E+02 7.45E+02
  4.50E+05 4.86E+09 0.00E+00 0.00E+00 4.94E-02 2.97E+01 3.10E+04 5.46E+00 2.62E-08 1.78E+02 1.09E+03
  5.50E+05 5.33E+09 0.00E+00 0.00E+00 8.97E-02 2.93E+01 3.41E+04 5.62E+00 1.94E-04 1.99E+02 1.33E+03
  6.50E+05 5.60E+09 0.00E+00 0.00E+00 1.52E-01 2.43E+01 3.23E+04 4.81E+00 2.62E-02 2.01E+02 1.45E+03
  7.50E+05 5.66E+09 0.00E+00 0.00E+00 2.38E-01 1.87E+01 2.81E+04 3.72E+00 4.47E-01 1.98E+02 1.51E+03
  8.50E+05 5.49E+09 0.00E+00 0.00E+00 3.53E-01 1.36E+01 2.29E+04 2.66E+00 3.39E+00 2.02E+02 1.59E+03
  9.50E+05 5.24E+09 1.03-214 5.70-209 4.97E-01 6.07E+00 1.46E+04 1.31E+00 2.40E+01 2.89E+02 2.05E+03
  1.05E+06 4.94E+09 3.32-164 1.83-158 6.96E-01 1.84E+00 7.93E+03 4.79E-01 1.20E+02 5.34E+02 3.27E+03
  1.15E+06 4.30E+09 5.21-141 2.87-135 1.09E+00 2.10E+00 6.69E+03 3.95E-01 2.02E+02 4.40E+02 3.09E+03
  1.25E+06 3.66E+09 3.61-121 1.99-115 1.73E+00 2.78E+00 7.97E+03 4.84E-01 2.93E+02 4.02E+02 3.19E+03
  1.35E+06 3.04E+09 3.53-104 1.95E-98 2.47E+00 3.87E+00 1.03E+04 6.55E-01 4.08E+02 4.75E+02 3.51E+03
  1.45E+06 2.47E+09 1.33E-89 7.31E-84 2.97E+00 5.20E+00 1.30E+04 8.53E-01 5.52E+02 6.39E+02 3.65E+03
  1.55E+06 1.97E+09 4.41E-77 2.43E-71 3.07E+00 6.49E+00 1.51E+04 1.02E+00 7.02E+02 7.98E+02 3.41E+03
  1.65E+06 1.53E+09 2.58E-66 1.42E-60 2.94E+00 7.55E+00 1.63E+04 1.12E+00 8.22E+02 8.55E+02 2.88E+03
  1.75E+06 1.18E+09 4.70E-57 2.60E-51 2.72E+00 8.31E+00 1.66E+04 1.16E+00 8.91E+02 8.08E+02 2.25E+03
  1.85E+06 8.95E+08 4.28E-49 2.36E-43 2.46E+00 8.81E+00 1.63E+04 1.15E+00 9.09E+02 7.02E+02 1.66E+03
  1.95E+06 6.79E+08 2.91E-42 1.60E-36 2.19E+00 9.08E+00 1.55E+04 1.10E+00 8.87E+02 5.78E+02 1.18E+03
  2.05E+06 5.17E+08 2.09E-36 1.15E-30 1.93E+00 9.21E+00 1.45E+04 1.04E+00 8.41E+02 4.61E+02 8.16E+02
  2.15E+06 3.96E+08 2.16E-31 1.19E-25 1.68E+00 9.26E+00 1.34E+04 9.65E-01 7.84E+02 3.59E+02 5.53E+02
  2.25E+06 3.05E+08 4.17E-27 2.30E-21 1.46E+00 9.24E+00 1.23E+04 8.90E-01 7.24E+02 2.74E+02 3.68E+02
  2.35E+06 2.37E+08 1.90E-23 1.05E-17 1.26E+00 9.19E+00 1.12E+04 8.14E-01 6.64E+02 2.05E+02 2.40E+02
  2.45E+06 1.85E+08 2.50E-20 1.38E-14 1.08E+00 9.10E+00 1.01E+04 7.40E-01 6.07E+02 1.51E+02 1.54E+02
  2.55E+06 1.44E+08 1.13E-17 6.24E-12 9.12E-01 8.98E+00 9.11E+03 6.66E-01 5.54E+02 1.09E+02 9.78E+01
  2.65E+06 1.12E+08 2.05E-15 1.13E-09 7.66E-01 8.81E+00 8.11E+03 5.94E-01 5.05E+02 7.65E+01 6.13E+01
  2.75E+06 8.67E+07 1.70E-13 9.40E-08 6.38E-01 8.60E+00 7.16E+03 5.25E-01 4.60E+02 5.26E+01 3.81E+01
  2.85E+06 6.67E+07 7.22E-12 3.99E-06 5.28E-01 8.37E+00 6.27E+03 4.60E-01 4.20E+02 3.55E+01 2.36E+01
  2.95E+06 5.10E+07 1.72E-10 9.50E-05 4.35E-01 8.11E+00 5.44E+03 3.99E-01 3.83E+02 2.36E+01 1.46E+01
  3.05E+06 3.87E+07 2.50E-09 1.38E-03 3.59E-01 7.83E+00 4.69E+03 3.44E-01 3.50E+02 1.54E+01 9.02E+00
  3.15E+06 2.92E+07 2.38E-08 1.32E-02 2.97E-01 7.52E+00 4.01E+03 2.94E-01 3.20E+02 9.99E+00 5.56E+00
  3.25E+06 2.18E+07 1.57E-07 8.69E-02 2.47E-01 7.19E+00 3.39E+03 2.49E-01 2.93E+02 6.43E+00 3.41E+00
  3.35E+06 1.62E+07 7.58E-07 4.19E-01 2.07E-01 6.82E+00 2.84E+03 2.12E-01 2.70E+02 4.11E+00 2.08E+00
  3.45E+06 1.19E+07 2.78E-06 1.53E+00 1.75E-01 6.39E+00 2.34E+03 1.85E-01 2.48E+02 2.62E+00 1.27E+00
  3.55E+06 8.62E+06 7.99E-06 4.41E+00 1.48E-01 5.91E+00 1.90E+03 1.78E-01 2.27E+02 1.65E+00 7.69E-01
  3.65E+06 6.22E+06 1.86E-05 1.03E+01 1.26E-01 5.38E+00 1.52E+03 2.03E-01 2.06E+02 1.04E+00 4.68E-01
  3.75E+06 4.45E+06 3.61E-05 1.99E+01 1.08E-01 4.83E+00 1.19E+03 2.65E-01 1.84E+02 6.42E-01 2.86E-01
  3.85E+06 3.16E+06 5.90E-05 3.25E+01 9.28E-02 4.26E+00 9.16E+02 3.58E-01 1.63E+02 3.93E-01 1.77E-01
  3.95E+06 2.22E+06 8.31E-05 4.58E+01 8.19E-02 3.67E+00 6.88E+02 4.60E-01 1.42E+02 2.39E-01 1.10E-01
  4.05E+06 1.54E+06 1.03E-04 5.66E+01 7.50E-02 3.08E+00 5.01E+02 5.42E-01 1.23E+02 1.45E-01 6.77E-02
  4.15E+06 1.06E+06 1.12E-04 6.20E+01 7.22E-02 2.50E+00 3.53E+02 5.81E-01 1.07E+02 8.87E-02 4.13E-02
  4.25E+06 7.19E+05 1.11E-04 6.15E+01 7.32E-02 1.96E+00 2.40E+02 5.68E-01 9.44E+01 5.45E-02 2.47E-02
  4.35E+06 4.83E+05 1.02E-04 5.62E+01 7.79E-02 1.49E+00 1.58E+02 5.16E-01 8.43E+01 3.38E-02 1.44E-02
  4.45E+06 3.21E+05 8.72E-05 4.81E+01 8.64E-02 1.10E+00 1.01E+02 4.41E-01 7.65E+01 2.11E-02 8.10E-03
  4.55E+06 2.10E+05 7.05E-05 3.88E+01 9.92E-02 7.83E-01 6.20E+01 3.59E-01 7.08E+01 1.32E-02 4.39E-03
  4.65E+06 1.35E+05 5.47E-05 3.01E+01 1.17E-01 5.41E-01 3.70E+01 2.86E-01 6.69E+01 8.32E-03 2.27E-03
  4.75E+06 8.58E+04 4.12E-05 2.27E+01 1.40E-01 3.62E-01 2.14E+01 2.31E-01 6.49E+01 5.24E-03 1.12E-03
  4.85E+06 5.34E+04 3.03E-05 1.66E+01 1.70E-01 2.33E-01 1.19E+01 2.00E-01 6.47E+01 3.31E-03 5.17E-04
  4.95E+06 3.26E+04 2.19E-05 1.20E+01 2.08E-01 1.42E-01 6.26E+00 2.00E-01 6.67E+01 2.11E-03 2.25E-04
  5.05E+06 1.93E+04 1.57E-05 8.61E+00 2.53E-01 8.10E-02 3.08E+00 2.35E-01 7.13E+01 1.36E-03 9.15E-05
  5.15E+06 1.12E+04 1.12E-05 6.14E+00 3.08E-01 4.18E-02 1.38E+00 3.12E-01 7.97E+01 8.98E-04 3.50E-05
  5.25E+06 6.43E+03 8.09E-06 4.40E+00 3.74E-01 1.91E-02 5.52E-01 4.32E-01 9.31E+01 6.05E-04 1.26E-05
  5.35E+06 3.61E+03 5.86E-06 3.18E+00 4.54E-01 7.74E-03 1.98E-01 5.99E-01 1.13E+02 4.17E-04 4.38E-06
  5.45E+06 1.98E+03 4.29E-06 2.31E+00 5.50E-01 2.84E-03 6.57E-02 8.38E-01 1.39E+02 3.00E-04 1.50E-06
  5.55E+06 1.05E+03 3.16E-06 1.70E+00 6.82E-01 7.94E-04 1.81E-02 1.20E+00 1.97E+02 2.37E-04 4.57E-07
  5.65E+06 5.47E+02 2.35E-06 1.26E+00 8.92E-01 1.77E-04 4.35E-03 1.56E+00 3.54E+02 2.05E-04 1.58E-07
  5.75E+06 2.79E+02 1.78E-06 9.48E-01 1.18E+00 4.95E-05 1.20E-03 1.65E+00 6.04E+02 1.73E-04 9.30E-08
  5.85E+06 1.37E+02 1.36E-06 7.25E-01 1.53E+00 1.79E-05 3.79E-04 1.46E+00 8.93E+02 1.38E-04 6.38E-08
  5.95E+06 6.58E+01 1.05E-06 5.62E-01 1.90E+00 7.64E-06 1.33E-04 1.15E+00 1.20E+03 1.05E-04 4.25E-08
  6.05E+06 3.06E+01 8.20E-07 4.44E-01 2.28E+00 3.68E-06 5.17E-05 8.28E-01 1.51E+03 7.62E-05 2.71E-08
  6.15E+06 1.38E+01 6.50E-07 3.56E-01 2.65E+00 1.94E-06 2.19E-05 5.71E-01 1.86E+03 5.38E-05 1.66E-08
  6.25E+06 6.02E+00 5.22E-07 2.91E-01 2.99E+00 1.10E-06 9.95E-06 3.84E-01 2.24E+03 3.71E-05 9.91E-09
  6.35E+06 2.55E+00 4.24E-07 2.42E-01 3.32E+00 6.59E-07 4.82E-06 2.56E-01 2.66E+03 2.51E-05 5.78E-09
  6.45E+06 1.03E+00 3.49E-07 2.05E-01 3.66E+00 4.17E-07 2.44E-06 1.70E-01 3.14E+03 1.67E-05 3.32E-09
  6.55E+06 3.99E-01 2.90E-07 1.76E-01 4.00E+00 2.75E-07 1.27E-06 1.14E-01 3.68E+03 1.10E-05 1.88E-09
  6.65E+06 1.46E-01 2.43E-07 1.53E-01 4.37E+00 1.89E-07 6.81E-07 7.66E-02 4.28E+03 7.17E-06 1.05E-09
  6.75E+06 5.07E-02 2.06E-07 1.35E-01 4.76E+00 1.35E-07 3.72E-07 5.19E-02 4.94E+03 4.63E-06 5.82E-10
  6.85E+06 1.66E-02 1.76E-07 1.21E-01 5.17E+00 1.00E-07 2.07E-07 3.55E-02 5.64E+03 2.97E-06 3.20E-10
  6.95E+06 5.12E-03 1.52E-07 1.10E-01 5.58E+00 7.66E-08 1.18E-07 2.45E-02 6.37E+03 1.89E-06 1.75E-10
  7.05E+06 1.48E-03 1.33E-07 1.01E-01 5.97E+00 6.05E-08 6.80E-08 1.71E-02 7.11E+03 1.20E-06 9.50E-11
  7.15E+06 3.97E-04 1.17E-07 9.36E-02 6.32E+00 4.91E-08 4.01E-08 1.20E-02 7.84E+03 7.55E-07 5.14E-11
  7.25E+06 8.95E-05 1.04E-07 8.75E-02 6.60E+00 4.06E-08 2.40E-08 8.45E-03 8.54E+03 4.75E-07 2.77E-11
  7.35E+06 1.61E-05 9.19E-08 8.21E-02 6.80E+00 3.39E-08 1.45E-08 5.99E-03 9.20E+03 2.98E-07 1.49E-11
  7.45E+06 2.24E-06 8.14E-08 7.72E-02 6.91E+00 2.85E-08 8.92E-09 4.27E-03 9.82E+03 1.86E-07 8.00E-12
  7.55E+06 2.30E-07 7.20E-08 7.29E-02 6.93E+00 2.42E-08 5.58E-09 3.06E-03 1.04E+04 1.16E-07 4.28E-12
  7.65E+06 1.66E-08 6.38E-08 6.89E-02 6.87E+00 2.08E-08 3.57E-09 2.20E-03 1.09E+04 7.22E-08 2.28E-12
  7.75E+06 7.92E-10 5.64E-08 6.53E-02 6.75E+00 1.79E-08 2.34E-09 1.58E-03 1.14E+04 4.48E-08 1.21E-12
  7.85E+06 2.33E-11 4.99E-08 6.20E-02 6.57E+00 1.56E-08 1.57E-09 1.15E-03 1.19E+04 2.77E-08 6.44E-13
  7.95E+06 3.92E-13 4.41E-08 5.90E-02 6.35E+00 1.37E-08 1.08E-09 8.32E-04 1.23E+04 1.71E-08 3.41E-13
  8.05E+06 3.42E-15 3.91E-08 5.62E-02 6.11E+00 1.21E-08 7.60E-10 6.06E-04 1.27E+04 1.05E-08 1.80E-13
  8.15E+06 1.39E-17 3.46E-08 5.36E-02 5.84E+00 1.08E-08 5.48E-10 4.42E-04 1.31E+04 6.49E-09 9.48E-14
  8.25E+06 2.33E-20 3.06E-08 5.12E-02 5.57E+00 9.68E-09 4.02E-10 3.23E-04 1.34E+04 3.98E-09 4.99E-14
  8.35E+06 1.38E-23 2.71E-08 4.90E-02 5.30E+00 8.74E-09 3.00E-10 2.37E-04 1.38E+04 2.44E-09 2.62E-14
  8.45E+06 2.42E-27 2.40E-08 4.69E-02 5.03E+00 7.94E-09 2.27E-10 1.74E-04 1.41E+04 1.49E-09 1.37E-14
  8.55E+06 1.04E-31 2.13E-08 4.50E-02 4.77E+00 7.25E-09 1.73E-10 1.27E-04 1.45E+04 9.10E-10 7.17E-15
  8.65E+06 8.62E-37 1.90E-08 4.33E-02 4.51E+00 6.66E-09 1.33E-10 9.37E-05 1.48E+04 5.54E-10 3.75E-15
  8.75E+06 1.05E-42 1.69E-08 4.16E-02 4.27E+00 6.14E-09 1.03E-10 6.90E-05 1.51E+04 3.37E-10 1.95E-15
  8.85E+06 1.36E-49 1.50E-08 4.01E-02 4.03E+00 5.69E-09 8.05E-11 5.08E-05 1.55E+04 2.05E-10 1.02E-15
  8.95E+06 1.30E-57 1.34E-08 3.88E-02 3.81E+00 5.29E-09 6.28E-11 3.74E-05 1.58E+04 1.24E-10 5.28E-16
  9.05E+06 5.95E-67 1.20E-08 3.75E-02 3.60E+00 4.94E-09 4.91E-11 2.76E-05 1.62E+04 7.55E-11 2.74E-16
  9.15E+06 7.87E-78 1.08E-08 3.64E-02 3.40E+00 4.63E-09 3.85E-11 2.04E-05 1.65E+04 4.58E-11 1.42E-16
  9.25E+06 2.58E-87 9.71E-09 3.55E-02 3.21E+00 4.35E-09 3.02E-11 1.51E-05 1.69E+04 2.77E-11 7.39E-17
  9.35E+06 2.21E-87 8.78E-09 3.48E-02 3.02E+00 4.11E-09 2.37E-11 1.11E-05 1.73E+04 1.68E-11 3.83E-17
  9.45E+06 1.90E-87 7.97E-09 3.42E-02 2.85E+00 3.90E-09 1.86E-11 8.25E-06 1.78E+04 1.02E-11 1.99E-17
  9.55E+06 1.63E-87 7.28E-09 3.39E-02 2.68E+00 3.72E-09 1.46E-11 6.12E-06 1.83E+04 6.20E-12 1.03E-17
  9.65E+06 1.40E-87 6.69E-09 3.38E-02 2.52E+00 3.57E-09 1.14E-11 4.56E-06 1.89E+04 3.77E-12 5.37E-18
  9.75E+06 1.20E-87 6.20E-09 3.40E-02 2.37E+00 3.45E-09 8.98E-12 3.41E-06 1.95E+04 2.30E-12 2.80E-18
  9.85E+06 1.03E-87 5.79E-09 3.47E-02 2.22E+00 3.36E-09 7.05E-12 2.56E-06 2.03E+04 1.41E-12 1.47E-18
  9.95E+06 8.82E-88 5.47E-09 3.58E-02 2.08E+00 3.32E-09 5.55E-12 1.94E-06 2.12E+04 8.68E-13 7.70E-19

     Z        CLO2     CL2      S        SO21     SO23     HSO3     SO3      S2       N2      
  5.00E+04 1.37E-02 7.10E+00 2.58E-02 3.15E-04 2.14E-03 5.57E-01 7.08E-01 0.00E+00 2.43E+19
  1.50E+05 3.22E-02 2.37E+01 5.94E-02 4.97E-04 3.38E-03 1.18E+00 2.41E+00 0.00E+00 2.21E+19
  2.50E+05 7.30E-02 1.00E+02 9.07E-02 5.81E-04 3.95E-03 1.83E+00 6.20E+00 0.00E+00 2.00E+19
  3.50E+05 1.43E-01 3.70E+02 1.17E-01 6.05E-04 4.11E-03 2.33E+00 1.44E+01 0.00E+00 1.82E+19
  4.50E+05 2.29E-01 1.07E+03 1.38E-01 5.97E-04 4.05E-03 2.88E+00 2.83E+01 0.00E+00 1.63E+19
  5.50E+05 3.15E-01 2.06E+03 1.63E-01 6.07E-04 4.12E-03 3.33E+00 5.86E+01 0.00E+00 1.46E+19
  6.50E+05 3.91E-01 2.73E+03 2.06E-01 6.67E-04 4.52E-03 3.74E+00 1.35E+02 0.00E+00 1.32E+19
  7.50E+05 4.54E-01 2.87E+03 2.73E-01 7.82E-04 5.30E-03 4.17E+00 3.32E+02 0.00E+00 1.18E+19
  8.50E+05 5.17E-01 2.56E+03 3.65E-01 9.41E-04 6.38E-03 4.56E+00 8.76E+02 0.00E+00 1.06E+19
  9.50E+05 8.18E-01 2.00E+03 4.66E-01 1.09E-03 7.37E-03 3.83E+00 3.53E+03 0.00E+00 9.62E+18
  1.05E+06 2.04E+00 1.47E+03 2.58E-01 5.53E-04 3.74E-03 1.20E+00 1.40E+04 0.00E+00 8.85E+18
  1.15E+06 1.82E+00 1.35E+03 1.01E-01 2.01E-04 1.36E-03 4.21E-01 4.88E+03 0.00E+00 7.56E+18
  1.25E+06 2.03E+00 1.90E+03 2.11E-02 3.99E-05 2.69E-04 9.37E-02 1.07E+03 0.00E+00 6.46E+18
  1.35E+06 2.85E+00 3.34E+03 2.20E-03 4.02E-06 2.71E-05 1.10E-02 1.23E+02 0.00E+00 5.52E+18
  1.45E+06 4.37E+00 5.75E+03 1.28E-04 2.30E-07 1.55E-06 7.21E-04 7.78E+00 0.00E+00 4.72E+18
  1.55E+06 6.34E+00 8.57E+03 5.06E-06 9.00E-09 6.05E-08 3.09E-05 3.19E-01 0.00E+00 4.03E+18
