alt press den temp eddy H2Oaer CO2aer S8aer H2SO4aer NH3aer N2Oaer C2H2aer C2H4aer C2H6aer CH3CNaer HCCCNaer HCNaer CH4aer HCaer1 HCaer2 HCaer3 He H H2 H2O OH O O2 CO CO2 HCO H2CO C CH CH2 CH3 CH4 S S2 S3 S4 S8 H2S HS SO SO2 CS CS2 OCS CN HCN N N2 NH NH2 NH3 C2 C2H C2H2 C2H4 NO HNO HO2 HNCO N2O H2O2 O3 NO2 NO3 SO3 HNO2 HNO3 H2SO4 HCl Cl Cl2 HOCl N2H4 ClO C2H6 CH3OH CH2CO CH3CHO C3H4 C3H6 C4H2 C4H4 OClO HCS C2H3 C2H5 NCO 1CH2 HCCO NNH HSO CH3O H2COH H2CN N2H2 C4H HCNOH C2H2OH CH3CO CH2CHO C2H3OH C2H4OH CH3O2 HSO3 N2H3 NH2CO HS4 C4H3 CH2N2 CH2CN CH3CN HCCCN O1D N2D H2Oaer_r CO2aer_r S8aer_r H2SO4aer_r NH3aer_r N2Oaer_r C2H2aer_r C2H4aer_r C2H6aer_r CH3CNaer_r HCCCNaer_r HCNaer_r CH4aer_r HCaer1_r HCaer2_r HCaer3_r
3.45000E+01 5.91657E-03 2.00188E+17 2.40674E+02 2.14942E+04 1.00000E-40 1.00000E-40 1.00000E-40 1.51330E-28 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.32273E-26 1.00000E-40 1.00789E-40 8.60005E-17 3.01651E-07 4.91572E-05 9.46713E-11 3.42437E-10 2.11963E-01 6.91428E-09 3.64963E-04 6.15302E-20 6.25427E-11 1.00000E-40 1.04836E-40 6.11336E-26 7.46029E-16 4.99500E-07 1.08466E-22 3.50224E-29 1.00000E-40 1.00000E-40 4.36253E-37 1.24011E-19 4.91695E-20 3.39291E-16 1.06948E-12 8.34227E-38 1.00000E-40 2.31730E-12 8.80783E-38 3.01216E-15 1.12024E-21 7.87616E-01 4.54726E-26 3.02655E-29 8.29445E-26 1.00000E-40 3.13834E-39 4.04969E-26 2.63334E-21 8.49798E-09 1.42483E-15 1.32602E-10 6.57405E-20 7.68750E-08 3.88855E-10 6.38870E-06 9.83513E-09 2.15047E-12 4.96000E-16 3.72924E-10 1.23091E-08 3.85327E-11 1.82019E-17 6.29973E-20 3.84415E-27 2.22150E-16 1.00000E-40 8.32089E-10 4.04973E-18 9.44983E-14 3.84010E-21 9.99771E-21 2.25252E-39 4.61956E-38 1.00000E-40 1.00000E-40 4.49054E-14 1.75067E-37 1.59692E-33 4.70762E-22 2.45455E-24 9.58124E-28 9.31972E-31 1.25031E-31 1.57732E-16 4.65957E-16 1.11296E-13 1.86783E-27 2.01601E-38 1.00000E-40 1.04166E-19 1.34230E-35 5.40685E-22 6.23056E-29 1.18362E-21 2.45688E-23 7.06867E-13 2.41731E-22 1.00000E-40 9.89932E-22 1.00000E-40 1.00000E-40 1.76912E-20 1.00000E-40 1.06145E-28 2.95741E-40 1.98655E-16 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
3.55000E+01 5.13772E-03 1.71466E+17 2.43481E+02 2.36775E+04 1.00000E-40 1.00000E-40 1.00000E-40 3.61483E-28 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.35784E-26 1.00000E-40 1.00826E-40 1.72490E-16 2.76400E-07 4.92946E-05 1.28108E-10 5.03336E-10 2.11958E-01 6.61690E-09 3.64988E-04 8.07261E-20 6.14819E-11 1.00000E-40 3.65135E-40 1.30591E-25 1.14023E-15 4.37805E-07 9.04419E-23 9.10713E-30 1.00000E-40 1.00000E-40 4.35711E-37 8.70847E-20 4.56834E-20 2.89583E-16 7.07761E-13 1.12117E-37 1.00000E-40 9.81071E-13 1.79396E-37 3.29587E-15 1.80438E-21 7.87621E-01 5.86146E-26 2.51757E-29 5.74322E-26 1.00000E-40 7.87212E-39 7.15789E-26 4.19447E-21 1.06441E-08 1.44290E-15 1.38572E-10 7.33103E-20 6.77688E-08 3.06282E-10 6.02767E-06 1.02675E-08 2.00599E-12 5.92638E-16 3.88518E-10 1.04078E-08 4.02142E-11 1.49507E-17 7.59770E-20 3.87131E-27 2.21032E-16 1.00000E-40 8.31965E-10 6.39881E-18 1.43572E-13 6.24774E-21 1.68065E-20 2.90920E-39 1.00608E-37 1.00000E-40 1.00000E-40 4.70693E-14 2.30398E-37 3.53874E-33 7.19007E-22 3.74285E-24 2.13604E-27 1.99059E-30 2.71046E-31 9.87581E-17 5.56519E-16 9.18374E-14 3.20054E-27 5.94046E-38 1.00000E-40 9.54074E-20 2.82499E-35 8.31099E-22 9.65141E-29 1.18347E-21 3.28187E-23 6.93916E-13 1.78629E-22 1.00000E-40 1.07192E-21 1.00000E-40 1.00000E-40 2.87140E-20 1.00000E-40 1.34561E-28 4.96807E-40 2.72123E-16 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
3.65000E+01 4.46808E-03 1.47136E+17 2.46294E+02 2.67395E+04 1.00000E-40 1.00000E-40 1.00000E-40 8.72129E-28 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.39252E-26 1.00000E-40 1.00865E-40 3.55326E-16 2.52046E-07 4.94201E-05 1.71241E-10 7.38788E-10 2.11954E-01 6.29154E-09 3.65006E-04 1.03537E-19 5.95932E-11 1.00000E-40 1.25822E-39 2.68937E-25 1.70210E-15 3.81249E-07 6.92366E-23 1.97936E-30 1.00000E-40 1.00000E-40 4.35149E-37 5.91509E-20 4.04549E-20 2.26266E-16 4.37541E-13 1.28172E-37 1.00000E-40 3.81227E-13 3.57424E-37 3.59672E-15 2.76749E-21 7.87626E-01 7.44912E-26 2.19889E-29 4.03452E-26 1.00000E-40 1.82920E-38 1.21010E-25 6.40169E-21 1.29670E-08 1.39478E-15 1.44699E-10 8.07156E-20 5.96901E-08 2.44070E-10 5.66143E-06 1.03162E-08 1.85093E-12 6.48019E-16 3.94487E-10 8.57304E-09 4.10669E-11 1.23826E-17 9.17461E-20 3.88625E-27 2.18716E-16 1.00000E-40 8.31836E-10 9.86228E-18 2.13164E-13 9.87078E-21 2.74533E-20 3.83535E-39 2.03980E-37 1.00000E-40 1.00000E-40 4.94579E-14 2.71737E-37 7.42162E-33 1.05901E-21 5.59575E-24 4.58631E-27 4.09704E-30 6.01249E-31 5.78303E-17 6.51517E-16 7.45966E-14 5.10565E-27 1.81639E-37 1.00000E-40 8.68989E-20 5.58454E-35 1.23024E-21 1.40419E-28 1.18327E-21 4.12065E-23 6.76949E-13 1.21777E-22 1.00000E-40 1.15762E-21 1.00000E-40 1.00000E-40 4.50194E-20 1.00000E-40 1.70675E-28 8.13162E-40 3.68259E-16 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
3.75000E+01 3.89364E-03 1.26487E+17 2.49054E+02 2.97405E+04 1.00000E-40 1.00000E-40 1.00000E-40 2.10363E-27 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.42682E-26 1.00000E-40 1.00905E-40 7.52368E-16 2.29007E-07 4.95327E-05 2.26967E-10 1.08676E-09 2.11949E-01 5.94463E-09 3.65018E-04 1.30588E-19 5.71139E-11 1.00000E-40 4.33442E-39 5.38466E-25 2.49310E-15 3.30152E-07 4.97060E-23 3.69222E-31 1.00000E-40 1.00000E-40 4.34570E-37 3.92257E-20 3.45026E-20 1.64676E-16 2.57036E-13 1.29206E-37 1.00000E-40 1.37214E-13 6.99213E-37 3.91348E-15 4.05775E-21 7.87631E-01 9.37032E-26 2.07363E-29 2.87547E-26 1.00000E-40 3.93284E-38 1.94531E-25 9.32496E-21 1.53784E-08 1.28939E-15 1.51306E-10 8.80776E-20 5.26157E-08 1.97435E-10 5.30449E-06 9.98688E-09 1.69582E-12 6.63477E-16 3.90730E-10 6.89292E-09 4.14734E-11 1.02878E-17 1.10758E-19 3.91327E-27 2.16776E-16 1.00000E-40 8.31703E-10 1.48228E-17 3.10446E-13 1.51511E-20 4.35875E-20 5.11269E-39 3.83974E-37 1.00000E-40 1.00000E-40 5.22774E-14 2.94710E-37 1.47289E-32 1.50394E-21 8.21356E-24 9.56464E-27 8.05860E-30 1.36604E-30 3.20629E-17 7.50970E-16 5.98692E-14 7.61975E-27 5.68931E-37 1.00000E-40 7.89590E-20 1.03470E-34 1.75470E-21 1.90768E-28 1.18300E-21 4.84581E-23 6.55671E-13 7.82385E-23 1.00000E-40 1.24660E-21 1.00000E-40 1.00000E-40 6.87532E-20 2.00355E-40 2.15837E-28 1.28226E-39 4.95318E-16 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
3.85000E+01 3.39535E-03 1.08929E+17 2.51797E+02 3.29242E+04 1.00000E-40 1.00000E-40 1.00000E-40 5.05431E-27 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.46076E-26 1.00000E-40 1.00946E-40 1.63619E-15 2.07328E-07 4.96334E-05 2.99555E-10 1.60585E-09 2.11944E-01 5.57734E-09 3.65024E-04 1.62581E-19 5.41212E-11 1.00000E-40 1.51611E-38 1.05560E-24 3.59314E-15 2.83979E-07 3.40381E-23 6.01537E-32 1.00000E-40 1.00000E-40 4.33967E-37 2.53970E-20 2.84607E-20 1.13171E-16 1.45413E-13 1.18464E-37 1.00000E-40 4.57049E-14 1.35028E-36 4.24954E-15 5.72948E-21 7.87636E-01 1.17315E-25 2.15721E-29 2.07956E-26 1.00000E-40 7.85154E-38 2.97164E-25 1.29797E-20 1.78032E-08 1.14367E-15 1.58306E-10 9.57572E-20 4.63985E-08 1.61665E-10 4.95712E-06 9.31857E-09 1.54280E-12 6.49576E-16 3.78523E-10 5.41373E-09 4.16576E-11 8.53110E-18 1.33766E-19 3.98127E-27 2.16519E-16 1.00000E-40 8.31563E-10 2.17854E-17 4.45174E-13 2.26828E-20 6.74861E-20 6.82789E-39 6.72420E-37 1.00000E-40 1.00000E-40 5.57086E-14 2.99815E-37 2.78112E-32 2.06882E-21 1.18478E-23 1.95119E-26 1.50576E-29 3.17676E-30 1.69202E-17 8.54515E-16 4.75425E-14 1.07220E-26 1.81943E-36 1.00000E-40 7.19099E-20 1.80326E-34 2.42435E-21 2.42303E-28 1.18259E-21 5.35572E-23 6.27427E-13 4.82270E-23 1.00000E-40 1.33969E-21 1.00000E-40 1.00000E-40 1.03011E-19 4.06567E-40 2.72010E-28 1.94000E-39 6.64936E-16 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
3.95000E+01 2.96839E-03 9.39696E+16 2.54479E+02 3.69865E+04 1.00000E-40 1.00000E-40 1.00000E-40 1.20784E-26 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.49439E-26 1.00000E-40 1.00989E-40 3.64492E-15 1.87365E-07 4.97214E-05 3.94688E-10 2.38748E-09 2.11939E-01 5.19939E-09 3.65023E-04 2.00592E-19 5.07725E-11 1.00000E-40 5.46238E-38 2.03760E-24 5.11121E-15 2.42884E-07 2.29619E-23 9.00017E-33 1.00000E-40 1.00000E-40 4.33345E-37 1.62752E-20 2.30983E-20 7.55203E-17 8.14931E-14 1.03161E-37 1.00000E-40 1.42399E-14 2.58032E-36 4.60350E-15 8.08095E-21 7.87641E-01 1.46609E-25 2.47525E-29 1.52831E-26 1.00000E-40 1.44855E-37 4.27777E-25 1.71835E-20 2.01598E-08 9.77008E-16 1.65559E-10 1.03981E-19 4.09876E-08 1.33814E-10 4.62151E-06 8.37830E-09 1.39276E-12 6.30714E-16 3.59377E-10 4.15373E-09 4.17334E-11 7.05414E-18 1.61652E-19 4.11059E-27 2.18741E-16 1.00000E-40 8.31419E-10 3.12453E-17 6.29658E-13 3.30655E-20 1.01692E-19 8.98045E-39 1.09214E-36 1.00000E-40 1.00000E-40 5.99401E-14 2.96372E-37 4.98567E-32 2.75335E-21 1.67542E-23 3.91581E-26 2.63549E-29 7.54283E-30 8.66174E-18 9.62681E-16 3.74667E-14 1.47767E-26 5.86205E-36 1.00000E-40 6.57705E-20 2.93939E-34 3.24197E-21 2.85666E-28 1.18192E-21 5.54492E-23 5.90271E-13 2.94223E-23 1.00000E-40 1.43637E-21 1.00000E-40 1.00000E-40 1.52230E-19 8.06371E-40 3.40237E-28 2.78468E-39 8.92862E-16 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.05000E+01 2.59642E-03 8.12016E+16 2.57111E+02 4.09878E+04 1.00000E-40 1.00000E-40 1.00000E-40 2.86899E-26 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.52771E-26 1.00000E-40 1.01033E-40 8.25666E-15 1.69352E-07 4.97969E-05 5.18769E-10 3.56913E-09 2.11934E-01 4.82008E-09 3.65015E-04 2.45280E-19 4.71555E-11 1.00000E-40 2.03990E-37 3.86605E-24 7.16872E-15 2.06744E-07 1.60008E-23 1.33396E-33 1.00000E-40 1.00000E-40 4.32704E-37 1.06164E-20 1.89906E-20 5.11149E-17 4.73047E-14 8.98421E-38 1.00000E-40 4.19058E-15 4.87697E-36 4.97532E-15 1.44466E-20 7.87647E-01 1.82922E-25 3.05125E-29 1.14068E-26 1.00000E-40 2.45136E-37 5.74213E-25 2.14943E-20 2.23635E-08 8.05342E-16 1.72878E-10 1.12733E-19 3.62972E-08 1.12073E-10 4.30244E-06 7.26084E-09 1.24470E-12 6.38463E-16 3.34896E-10 3.10734E-09 4.17574E-11 5.82261E-18 1.95305E-19 4.29797E-27 2.23107E-16 1.00000E-40 8.31269E-10 4.35937E-17 8.77056E-13 4.67733E-20 1.48609E-19 1.14109E-38 1.63406E-36 1.00000E-40 1.00000E-40 6.50683E-14 2.98228E-37 8.42350E-32 3.53385E-21 2.31205E-23 7.71774E-26 4.24987E-29 1.81541E-29 4.44981E-18 1.07251E-15 2.93683E-14 2.53015E-26 1.88625E-35 1.00000E-40 6.03564E-20 4.43242E-34 4.18276E-21 3.09475E-28 1.18080E-21 5.34541E-23 5.41503E-13 1.85659E-23 1.00000E-40 1.53640E-21 1.00000E-40 1.00000E-40 2.21455E-19 1.56036E-39 4.21077E-28 3.75324E-39 1.19767E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.15000E+01 2.27551E-03 7.02840E+16 2.59550E+02 4.51719E+04 1.00000E-40 1.00000E-40 1.00000E-40 6.77196E-26 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.56077E-26 1.00000E-40 1.01079E-40 1.87794E-14 1.53337E-07 4.98605E-05 6.77312E-10 5.34661E-09 2.11928E-01 4.44541E-09 3.65002E-04 2.95816E-19 4.32721E-11 1.00000E-40 7.78771E-37 7.13279E-24 9.84874E-15 1.75071E-07 1.24676E-23 2.22839E-34 1.00000E-40 1.00000E-40 4.32039E-37 7.49611E-21 1.67865E-20 3.78856E-17 3.07257E-14 8.44067E-38 1.00000E-40 1.16559E-15 9.08816E-36 5.36884E-15 5.26539E-20 7.87653E-01 2.27348E-25 3.89811E-29 8.61935E-27 1.00000E-40 3.76951E-37 7.10115E-25 2.51961E-20 2.43257E-08 6.40071E-16 1.80175E-10 1.21656E-19 3.22033E-08 9.53474E-11 4.00523E-06 6.07491E-09 1.09655E-12 7.21009E-16 3.06583E-10 2.25766E-09 4.17558E-11 4.81063E-18 2.35495E-19 4.50894E-27 2.27905E-16 1.00000E-40 8.31112E-10 5.88987E-17 1.19659E-12 6.38613E-20 2.09490E-19 1.37119E-38 2.22736E-36 1.00000E-40 1.00000E-40 7.10094E-14 3.28608E-37 1.32468E-31 4.35097E-21 3.10173E-23 1.47789E-25 6.20643E-29 4.37412E-29 2.45407E-18 1.17372E-15 2.29282E-14 8.62798E-26 6.03794E-35 1.00000E-40 5.53595E-20 6.08532E-34 5.17813E-21 3.04456E-28 1.17888E-21 4.75847E-23 4.79102E-13 1.30369E-23 1.00000E-40 1.64044E-21 1.00000E-40 1.00000E-40 3.13763E-19 2.93407E-39 5.14713E-28 4.70654E-39 1.59795E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.25000E+01 1.99557E-03 6.09325E+16 2.61803E+02 5.04170E+04 1.00000E-40 1.00000E-40 1.00000E-40 1.58829E-25 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.59344E-26 1.00000E-40 1.01127E-40 4.22178E-14 1.39579E-07 4.99122E-05 8.72782E-10 7.98231E-09 2.11922E-01 4.08884E-09 3.64982E-04 3.50341E-19 3.92382E-11 1.00000E-40 2.94132E-36 1.26249E-23 1.31601E-14 1.47808E-07 1.22775E-23 5.60596E-35 1.00000E-40 1.00000E-40 4.31352E-37 6.38766E-21 1.77076E-20 3.47124E-17 2.51812E-14 9.61415E-38 1.00000E-40 3.09132E-16 1.65876E-35 5.78303E-15 2.90121E-19 7.87659E-01 2.80089E-25 5.00741E-29 6.57878E-27 1.00000E-40 5.20059E-37 7.97093E-25 2.73756E-20 2.59629E-08 4.91366E-16 1.87592E-10 1.29872E-19 2.86487E-08 8.28486E-11 3.73264E-06 4.92285E-09 9.47411E-13 9.71676E-16 2.75900E-10 1.58860E-09 4.17402E-11 4.01026E-18 2.82814E-19 4.68441E-27 2.30391E-16 1.00000E-40 8.30950E-10 7.64558E-17 1.58766E-12 8.33919E-20 2.82307E-19 1.51703E-38 2.73127E-36 1.00000E-40 1.00000E-40 7.74728E-14 4.44906E-37 1.90550E-31 5.09389E-21 4.03933E-23 2.71279E-25 8.06377E-29 1.03865E-28 1.62831E-18 1.25278E-15 1.79070E-14 4.33740E-25 1.89256E-34 1.00000E-40 5.04077E-20 7.44961E-34 6.09497E-21 2.68242E-28 1.17573E-21 3.86794E-23 4.05722E-13 1.14156E-23 1.00000E-40 1.74753E-21 1.00000E-40 1.00000E-40 4.27142E-19 5.34245E-39 6.18396E-28 5.42420E-39 2.10896E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.35000E+01 1.75255E-03 5.29089E+16 2.63656E+02 5.66624E+04 1.00000E-40 1.00000E-40 1.00000E-40 3.70150E-25 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.62521E-26 1.00000E-40 1.01175E-40 9.22618E-14 1.28339E-07 4.99520E-05 1.10226E-09 1.17955E-08 2.11916E-01 3.76577E-09 3.64957E-04 4.06236E-19 3.52196E-11 1.00000E-40 1.05429E-35 2.11508E-23 1.69932E-14 1.24919E-07 1.60917E-23 3.19400E-35 1.00000E-40 1.00000E-40 4.30650E-37 6.87405E-21 2.31968E-20 4.15211E-17 2.74210E-14 1.39052E-37 1.00000E-40 7.93088E-17 2.94300E-35 6.21389E-15 1.47886E-18 7.87665E-01 3.40262E-25 6.33270E-29 5.06853E-27 1.00000E-40 6.38180E-37 8.03641E-25 2.73381E-20 2.72229E-08 3.66671E-16 1.95338E-10 1.36182E-19 2.55957E-08 7.36941E-11 3.48015E-06 3.88211E-09 7.98025E-13 1.52565E-15 2.44373E-10 1.08148E-09 4.17153E-11 3.41537E-18 3.38084E-19 4.75584E-27 2.27336E-16 1.00000E-40 8.30784E-10 9.46036E-17 2.03454E-12 1.03191E-19 3.60334E-19 1.50785E-38 2.98927E-36 1.00000E-40 1.00000E-40 8.39129E-14 7.73864E-37 2.46883E-31 5.62592E-21 5.12161E-23 4.70951E-25 9.22129E-29 2.39064E-28 1.36582E-18 1.29575E-15 1.40663E-14 1.96849E-24 5.68617E-34 1.00000E-40 4.52144E-20 7.99541E-34 6.76502E-21 2.10371E-28 1.17085E-21 2.84875E-23 3.28061E-13 1.30363E-23 1.00000E-40 1.85558E-21 1.00000E-40 1.00000E-40 5.51222E-19 9.40389E-39 7.26274E-28 5.69816E-39 2.73649E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.45000E+01 1.53990E-03 4.60127E+16 2.65207E+02 6.33601E+04 1.00000E-40 1.00000E-40 1.00000E-40 8.57211E-25 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.65434E-26 1.00000E-40 1.01225E-40 1.93063E-13 1.19670E-07 4.99807E-05 1.35600E-09 1.71257E-08 2.11910E-01 3.48419E-09 3.64927E-04 4.59920E-19 3.13199E-11 1.00000E-40 3.44540E-35 3.31158E-23 2.10642E-14 1.06018E-07 2.53155E-23 3.92957E-35 1.00000E-40 1.00000E-40 4.29934E-37 8.45345E-21 3.39546E-20 5.89084E-17 3.59221E-14 2.29261E-37 1.00000E-40 1.98737E-17 5.04677E-35 6.66082E-15 6.22712E-18 7.87671E-01 4.06485E-25 7.89952E-29 3.94656E-27 1.00000E-40 6.95769E-37 7.25886E-25 2.49959E-20 2.80917E-08 2.68632E-16 2.03546E-10 1.39504E-19 2.29775E-08 6.69079E-11 3.23772E-06 2.99648E-09 6.51889E-13 2.47412E-15 2.13403E-10 7.12805E-10 4.16831E-11 3.00970E-18 4.02894E-19 4.67144E-27 2.16094E-16 1.00000E-40 8.30616E-10 1.10801E-16 2.50146E-12 1.20024E-19 4.32026E-19 1.32389E-38 2.91183E-36 1.00000E-40 1.00000E-40 8.95582E-14 1.54879E-36 2.85249E-31 5.82843E-21 6.37009E-23 7.63513E-25 9.27647E-29 5.25491E-28 1.31459E-18 1.28998E-15 1.11383E-14 7.20708E-24 1.60862E-33 1.00000E-40 3.96936E-20 7.46176E-34 7.03849E-21 1.48279E-28 1.16383E-21 1.89724E-23 2.53624E-13 1.74719E-23 1.00000E-40 1.96289E-21 1.00000E-40 1.00000E-40 6.65876E-19 1.59860E-38 8.31393E-28 5.45322E-39 3.46959E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
4.55000E+01 1.35426E-03 4.00758E+16 2.66220E+02 6.89710E+04 1.00000E-40 1.00000E-40 1.00000E-40 1.97283E-24 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.67632E-26 1.00000E-40 1.01277E-40 3.82493E-13 1.13454E-07 4.99995E-05 1.61844E-09 2.42719E-08 2.11904E-01 3.24176E-09 3.64892E-04 5.06729E-19 2.75548E-11 1.00000E-40 9.94810E-35 4.79219E-23 2.48880E-14 9.04033E-08 4.20283E-23 6.33183E-35 1.00000E-40 1.00000E-40 4.29195E-37 1.05535E-20 4.91914E-20 8.77546E-17 4.99178E-14 3.77497E-37 1.00000E-40 4.83391E-18 8.34149E-35 7.13088E-15 2.17310E-17 7.87678E-01 4.78124E-25 9.64466E-29 3.11559E-27 1.00000E-40 6.77535E-37 5.89864E-25 2.09252E-20 2.85842E-08 1.95664E-16 2.12172E-10 1.39271E-19 2.06963E-08 6.15797E-11 2.99543E-06 2.27790E-09 5.14914E-13 3.74324E-15 1.84074E-10 4.55284E-10 4.16443E-11 2.76616E-18 4.79914E-19 4.41829E-27 1.95903E-16 1.00000E-40 8.30444E-10 1.22038E-16 2.93395E-12 1.30281E-19 4.82879E-19 1.01505E-38 2.52316E-36 1.00000E-40 1.00000E-40 9.35727E-14 3.11511E-36 2.92729E-31 5.64196E-21 7.84398E-23 1.14321E-24 8.27132E-29 1.09076E-27 1.29500E-18 1.22738E-15 8.86519E-15 2.13431E-23 4.24198E-33 1.00000E-40 3.40016E-20 6.06010E-34 6.83662E-21 9.71958E-29 1.15433E-21 1.14617E-23 1.87978E-13 2.41377E-23 1.00000E-40 2.06896E-21 1.00000E-40 1.00000E-40 7.45092E-19 2.62013E-38 9.28023E-28 4.77290E-39 4.27656E-15 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
